,Name,Street name,Street number,Neighborhood name,District name,Zip code,Latitud,Longitud
2162,"C Bori i Fontestà, 7",C Bori i Fontestà,7,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,8021,41.393776256418,2.14133120725351
2163,"C Marià Aguiló, 19",C Marià Aguiló,19,el Poblenou,Sant Martí,8005,41.4034465443492,2.20016188855185
2167,"C Can Bruixa, 22",C Can Bruixa,22,les Corts,Les Corts,8028,41.3839208189374,2.13198726239864
2168,"Pl Santa Madrona, 9999",Pl Santa Madrona,1,el Poble-sec,Sants-Montjuïc,8004,41.373605429007,2.15642064226353
2171,"Pl Sortidor, 9999",Pl Sortidor,1,el Poble-sec,Sants-Montjuïc,8004,41.3722644421896,2.16249435765516
2172,"G.V. Corts Catalanes, 707",G.V. Corts Catalanes,707,el Fort Pienc,Eixample,8013,41.3975369992856,2.17866091766986
2173,"C Provença, 408",C Provença,408,la Sagrada Família,Eixample,8025,41.4020366502427,2.17129010048409
2174,"C Sancho de Ávila, 123",C Sancho de Ávila,123,el Parc i la Llacuna del Poblenou,Sant Martí,8018,41.4018549822767,2.19405294709241
2175,"Pl Virrei Amat, 4",Pl Virrei Amat,4,Vilapicina i la Torre Llobeta,Nou Barris,8031,41.4299838593421,2.17445540461557
2176,"C Diputació, 401",C Diputació,401,el Fort Pienc,Eixample,8013,41.3978785839333,2.17690968421847
2177,"C Marquès de Sentmenat, 26",C Marquès de Sentmenat,26,les Corts,Les Corts,8014,41.38486048837,2.13574548255261
2178,"C Numància, 207",C Numància,207,les Corts,Les Corts,8034,41.3917208857172,2.13047470300883
2179,"Pl Vallvidrera, 7",Pl Vallvidrera,7,"Vallvidrera, el Tibidabo i les Planes",Sarrià-Sant Gervasi,8017,41.412881044547,2.10453453169031
2180,"C Bisbe Català, 36",C Bisbe Català,36,Sarrià,Sarrià-Sant Gervasi,8034,41.3968467797818,2.11542873029875
2181,"C Bosch i Gimpera, 5",C Bosch i Gimpera,5,Pedralbes,Les Corts,8034,41.3932276932744,2.118423022674
2182,"C Eduardo Conde, 22",C Eduardo Conde,22,Sarrià,Sarrià-Sant Gervasi,8034,41.3941209280902,2.12111192532979
2183,"Ctra Carmel, 19",Ctra Carmel,19,la Salut,Gràcia,8024,41.414895001053,2.15516383235765
2184,"C Enamorats, 7",C Enamorats,7,la Sagrada Família,Eixample,8013,41.4018699938634,2.1797328487628
